cluster,form,data
cluster_3015,иеромонаха,"иеромонах,NOUN,Anim,Gen,Masc,Sing"
cluster_3016,Инженеры,"инженер,NOUN,Anim,Nom,Masc,Plur"
cluster_3016,инженеров,"инженер,NOUN,Anim,Gen,Masc,Plur"
cluster_3016,инженерные,"инженерный,ADJ,Nom,Pos,Plur"
cluster_3016,инженерных,"инженерный,ADJ,Gen,Pos,Plur"
cluster_3016,Инженеры,"инженер,NOUN,Anim,Nom,Masc,Plur"
cluster_3016,инженер,"инженер,NOUN,Anim,Nom,Masc,Sing"
cluster_3016,инженерии,"инженерия,NOUN,Inan,Gen,Fem,Sing"
cluster_3017,материнских,"материнский,ADJ,Loc,Pos,Plur"
cluster_3017,материнской,"материнский,ADJ,Ins,Pos,Fem,Sing"
cluster_3017,материнской,"материнский,ADJ,Ins,Pos,Fem,Sing"
cluster_3017,материнской,"материнский,ADJ,Ins,Pos,Fem,Sing"
cluster_3018,Université,"université,X,Yes"
cluster_3018,University,"university,X,Yes"
cluster_3018,University,"university,X,Yes"
cluster_3019,давшей,"дать,VERB,Inan,Perf,Ins,Fem,Sing,Past,Part,Act"
cluster_3019,правшей,"правша,NOUN,Anim,Gen,Masc,Plur"
cluster_3019,впадавшей,"впадать,VERB,Inan,Imp,Gen,Fem,Sing,Past,Part,Act"
cluster_3019,защищаввшей,"защищать,VERB,Inan,Imp,Ins,Fem,Sing,Past,Part,Act"
cluster_3020,добавлены,"добавить,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_3020,добавлена,"добавить,VERB,Inan,Perf,Nom,Fem,Sing,Past,Short,Part,Pass"
cluster_3020,добавлены,"добавить,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_3021,игроков,"игрок,NOUN,Anim,Gen,Masc,Plur"
cluster_3021,игроков,"игрок,NOUN,Anim,Gen,Masc,Plur"
cluster_3021,игроков,"игрок,NOUN,Anim,Gen,Masc,Plur"
cluster_3021,Тигров,"тигр,NOUN,Anim,Gen,Masc,Plur"
cluster_3021,игровая,"игровой,ADJ,Nom,Pos,Fem,Sing"
cluster_3021,игроков,"игрок,NOUN,Anim,Gen,Masc,Plur"
cluster_3021,игроков,"игрок,NOUN,Anim,Gen,Masc,Plur"
cluster_3021,тигров,"тигр,NOUN,Anim,Acc,Masc,Plur"
cluster_3021,игроков,"игрок,NOUN,Anim,Gen,Masc,Plur"
cluster_3021,игроков,"игрок,NOUN,Anim,Gen,Masc,Plur"
cluster_3022,макулярная,"макулярный,ADJ,Nom,Pos,Fem,Sing"
cluster_3022,акул,"акула,NOUN,Anim,Acc,Fem,Plur"
cluster_3022,кулак,"кулак,NOUN,Inan,Acc,Masc,Sing"
cluster_3022,кулак,"кулак,NOUN,Inan,Acc,Masc,Sing"
cluster_3022,Курукулла,"Курукулла,PROPN,Anim,Nom,Fem,Sing"
cluster_3022,акулы,"акула,NOUN,Anim,Nom,Fem,Plur"
cluster_3022,оракул,"оракул,NOUN,Anim,Nom,Masc,Sing"
cluster_3023,делится,"делиться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_3023,делится,"делиться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_3023,делиться,"делиться,VERB,Imp,Inf,Mid"
cluster_3023,делиться,"делиться,VERB,Imp,Inf,Mid"
cluster_3024,красноармейцев,"красноармеец,NOUN,Anim,Acc,Masc,Plur"
cluster_3024,красноармейцев,"красноармеец,NOUN,Anim,Acc,Masc,Plur"
cluster_3025,обосновавшийся,"обосноваться,VERB,Inan,Perf,Nom,Masc,Sing,Past,Part,Act"
cluster_3025,Обосновавшись,"обосноваться,VERB,Perf,Past,Conv,Act"
cluster_3026,утверждён,"утвердить,VERB,Anim,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_3026,утверждён,"утвердить,VERB,Anim,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_3026,утверждён,"утвердить,VERB,Anim,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_3026,утверждён,"утвердить,VERB,Anim,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_3027,помощником,"помощник,NOUN,Anim,Ins,Masc,Sing"
cluster_3027,помощника,"помощник,NOUN,Anim,Acc,Masc,Sing"
cluster_3027,помощником,"помощник,NOUN,Anim,Ins,Masc,Sing"
cluster_3028,проводились,"проводиться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3028,проводились,"проводиться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3028,проводились,"проводиться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3028,проводились,"проводиться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3028,Проводились,"проводиться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3028,проводились,"проводиться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3029,молодёжи,"молодежь,NOUN,Inan,Gen,Fem,Sing"
cluster_3029,молодёжное,"молодежный,ADJ,Nom,Pos,Neut,Sing"
cluster_3029,молодёжной,"молодежный,ADJ,Gen,Pos,Fem,Sing"
cluster_3029,молодёжном,"молодежный,ADJ,Loc,Pos,Masc,Sing"
cluster_3029,молодёжной,"молодежный,ADJ,Gen,Pos,Fem,Sing"
cluster_3029,молодёжи,"молодежь,NOUN,Inan,Gen,Fem,Sing"
cluster_3030,Музыкально-художественное,"Музыкально-художественный,ADJ,Nom,Pos,Neut,Sing"
cluster_3031,1221884707,"1221884707,NUM,Nom,Card"
cluster_3031,1888,"1888,ADJ,Gen,Pos,Masc,Sing"
cluster_3031,1883,"1883,ADJ,Loc,Pos,Masc,Sing"
cluster_3031,1884,"1884,ADJ,Loc,Pos,Masc,Sing"
cluster_3031,1884,"1884,ADJ,Loc,Pos,Masc,Sing"
cluster_3031,1881,"1881,NUM,Inan,Nom,Masc,Sing,Card"
cluster_3031,188,"188,NUM,Gen,Card"
cluster_3031,1888,"1888,ADJ,Gen,Pos,Masc,Sing"
cluster_3031,1881,"1881,NUM,Inan,Nom,Masc,Sing,Card"
cluster_3031,1885,"1885,ADJ,Loc,Pos,Masc,Sing"
cluster_3031,1888,"1888,ADJ,Gen,Pos,Masc,Sing"
cluster_3031,1885,"1885,ADJ,Loc,Pos,Masc,Sing"
cluster_3031,1884,"1884,ADJ,Loc,Pos,Masc,Sing"
cluster_3031,1883,"1883,ADJ,Loc,Pos,Masc,Sing"
cluster_3031,1883,"1883,ADJ,Loc,Pos,Masc,Sing"
cluster_3031,1188,"1188,ADJ,Loc,Pos,Masc,Sing"
cluster_3032,ограниченной,"ограничить,VERB,Inan,Perf,Ins,Fem,Sing,Past,Part,Pass"
cluster_3032,ограничения,"ограничение,NOUN,Inan,Acc,Neut,Plur"
cluster_3032,ограничена,"ограничить,VERB,Inan,Perf,Nom,Fem,Sing,Past,Short,Part,Pass"
cluster_3032,ограничена,"ограничить,VERB,Inan,Perf,Nom,Fem,Sing,Past,Short,Part,Pass"
cluster_3032,ограничены,"ограничить,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_3032,ограничение,"ограничение,NOUN,Inan,Nom,Neut,Sing"
cluster_3033,южнее,"южнее,ADP,None"
cluster_3033,Южнее,"южнее,ADP,None"
cluster_3033,южнее,"южнее,ADP,None"
cluster_3033,южнее,"южнее,ADP,None"
cluster_3034,лучшему,"лучший,ADJ,Dat,Sup,Masc,Sing"
cluster_3034,лучшее,"лучший,ADJ,Acc,Sup,Neut,Sing"
cluster_3034,улучшения,"улучшение,NOUN,Inan,Gen,Neut,Sing"
cluster_3034,лучшую,"лучший,ADJ,Acc,Sup,Fem,Sing"
cluster_3034,улучшены,"улучшить,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_3034,Лучшая,"лучший,ADJ,Nom,Pos,Fem,Sing"
cluster_3034,лучшее,"лучший,ADJ,Acc,Sup,Neut,Sing"
cluster_3034,лучшую,"лучший,ADJ,Acc,Sup,Fem,Sing"
cluster_3034,лучшее,"лучший,ADJ,Acc,Sup,Neut,Sing"
cluster_3034,лучше,"хорошо,ADV,Cmp"
cluster_3034,лучшей,"лучший,ADJ,Ins,Pos,Fem,Sing"
cluster_3034,лучшей,"лучший,ADJ,Ins,Pos,Fem,Sing"
cluster_3034,лучше,"хорошо,ADV,Cmp"
cluster_3034,лучшего,"лучший,ADJ,Gen,Pos,Neut,Sing"
cluster_3035,вошла,"войти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3035,вошла,"войти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3035,вошла,"войти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3035,вошла,"войти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3035,вошла,"войти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3035,пошла,"пойти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3035,вошла,"войти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3035,вошли,"войти,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_3035,вошли,"войти,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_3035,вошли,"войти,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_3036,экспонируются,"экспонироваться,VERB,Imp,Ind,Plur,3,Pres,Fin,Mid"
cluster_3036,Экспонируется,"экспонироваться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_3037,Савард,"Савард,PROPN,Anim,Nom,Masc,Sing"
cluster_3037,Варавы,"Варава,PROPN,Anim,Gen,Masc,Sing"
cluster_3037,Заварзин,"Заварзин,PROPN,Anim,Nom,Masc,Sing"
cluster_3037,Варшаву,"Варшава,PROPN,Inan,Acc,Fem,Sing"
cluster_3037,Савва,"Савва,PROPN,Anim,Nom,Masc,Sing"
cluster_3037,Авард,"авард,NOUN,Inan,Nom,Masc,Sing"
cluster_3038,Векторное,"векторный,ADJ,Nom,Pos,Neut,Sing"
cluster_3038,вектора,"вектор,NOUN,Inan,Gen,Masc,Sing"
cluster_3038,секторов,"сектор,NOUN,Inan,Gen,Masc,Plur"
cluster_3038,инфекторы,"инфектор,NOUN,Anim,Nom,Masc,Plur"
cluster_3038,вектор,"вектор,NOUN,Inan,Nom,Masc,Sing"
cluster_3038,векторы,"вектор,NOUN,Inan,Nom,Masc,Plur"
cluster_3039,действия,"действие,NOUN,Inan,Nom,Neut,Plur"
cluster_3039,действиях,"действие,NOUN,Inan,Loc,Neut,Plur"
cluster_3039,действия,"действие,NOUN,Inan,Nom,Neut,Plur"
cluster_3039,быстродействия,"быстродействие,NOUN,Inan,Gen,Neut,Sing"
cluster_3039,действиях,"действие,NOUN,Inan,Loc,Neut,Plur"
cluster_3039,действия,"действие,NOUN,Inan,Nom,Neut,Plur"
cluster_3039,действия,"действие,NOUN,Inan,Nom,Neut,Plur"
cluster_3039,действиями,"действие,NOUN,Inan,Ins,Neut,Plur"
cluster_3039,действия,"действие,NOUN,Inan,Nom,Neut,Plur"
cluster_3039,действиях,"действие,NOUN,Inan,Loc,Neut,Plur"
cluster_3040,Финский,"финский,ADJ,Nom,Pos,Masc,Sing"
cluster_3040,Финский,"финский,ADJ,Nom,Pos,Masc,Sing"
cluster_3040,финских,"финский,ADJ,Gen,Pos,Plur"
cluster_3040,Ильинский,"ильинский,ADJ,Nom,Pos,Masc,Sing"
cluster_3040,Флоринский,"Флоринский,PROPN,Anim,Nom,Masc,Sing"
cluster_3040,Дусинский,"Дусинский,PROPN,Anim,Nom,Masc,Sing"
cluster_3040,Ванинский,"ванинский,ADJ,Nom,Pos,Masc,Sing"
cluster_3040,суфийских,"суфийский,ADJ,Gen,Pos,Plur"
cluster_3040,Сахалинский,"сахалинский,ADJ,Nom,Pos,Masc,Sing"
cluster_3040,инкских,"инкский,ADJ,Loc,Pos,Plur"
cluster_3040,финских,"финский,ADJ,Gen,Pos,Plur"
cluster_3040,камышинский,"камышинский,ADJ,Inan,Acc,Pos,Masc,Sing"
cluster_3040,Оранский,"оранский,ADJ,Nom,Pos,Masc,Sing"
cluster_3041,церковноприходской,"церковноприходский,ADJ,Gen,Pos,Fem,Sing"
cluster_3042,кавер-версия,"кавер-версия,NOUN,Inan,Nom,Fem,Sing"
cluster_3042,версия,"версия,NOUN,Inan,Nom,Fem,Sing"
cluster_3042,перверсиям,"перверсия,NOUN,Inan,Dat,Fem,Plur"
cluster_3042,версия,"версия,NOUN,Inan,Nom,Fem,Sing"
cluster_3042,версия,"версия,NOUN,Inan,Nom,Fem,Sing"
cluster_3042,отверстия,"отверстие,NOUN,Inan,Gen,Neut,Sing"
cluster_3042,версия,"версия,NOUN,Inan,Nom,Fem,Sing"
cluster_3042,версия,"версия,NOUN,Inan,Nom,Fem,Sing"
cluster_3042,версия,"версия,NOUN,Inan,Nom,Fem,Sing"
cluster_3043,строй,"строй,NOUN,Inan,Nom,Masc,Sing"
cluster_3043,стройнее,"стройно,ADV,Cmp"
cluster_3043,застройки,"застройка,NOUN,Inan,Gen,Fem,Sing"
cluster_3043,стройной,"стройный,ADJ,Gen,Pos,Fem,Sing"
cluster_3043,Волховстрой,"Волховстрой,PROPN,Inan,Nom,Masc,Sing"
cluster_3043,застройка,"застройка,NOUN,Inan,Nom,Fem,Sing"
cluster_3043,Зороастр,"Зороастр,PROPN,Anim,Nom,Masc,Sing"
cluster_3043,Митрой,"Митра,PROPN,Anim,Ins,Fem,Sing"
cluster_3043,строй,"строй,NOUN,Inan,Nom,Masc,Sing"
cluster_3043,строю,"строй,NOUN,Inan,Loc,Masc,Sing"
cluster_3043,строй,"строй,NOUN,Inan,Nom,Masc,Sing"
cluster_3043,строй,"строй,NOUN,Inan,Nom,Masc,Sing"
cluster_3044,счету,"счет,NOUN,Inan,Dat,Masc,Sing"
cluster_3044,счету,"счет,NOUN,Inan,Dat,Masc,Sing"
cluster_3044,счет,"счет,NOUN,Inan,Acc,Masc,Sing"
cluster_3044,счетом,"счет,NOUN,Inan,Ins,Masc,Sing"
cluster_3044,счетом,"счет,NOUN,Inan,Ins,Masc,Sing"
cluster_3044,счет,"счет,NOUN,Inan,Acc,Masc,Sing"
cluster_3044,счетом,"счет,NOUN,Inan,Ins,Masc,Sing"
cluster_3044,счетов,"счет,NOUN,Inan,Gen,Masc,Plur"
cluster_3044,хочет,"хотеть,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_3044,четкую,"четкий,ADJ,Acc,Pos,Fem,Sing"
cluster_3045,степень,"степень,NOUN,Inan,Acc,Fem,Sing"
cluster_3045,степень,"степень,NOUN,Inan,Acc,Fem,Sing"
cluster_3045,степень,"степень,NOUN,Inan,Acc,Fem,Sing"
cluster_3045,степень,"степень,NOUN,Inan,Acc,Fem,Sing"
cluster_3045,степень,"степень,NOUN,Inan,Acc,Fem,Sing"
cluster_3045,степень,"степень,NOUN,Inan,Acc,Fem,Sing"
cluster_3045,степень,"степень,NOUN,Inan,Acc,Fem,Sing"
cluster_3045,перстень,"перстень,NOUN,Inan,Acc,Masc,Sing"
cluster_3045,степень,"степень,NOUN,Inan,Acc,Fem,Sing"
cluster_3046,четырьмя,"четыре,NUM,Anim,Ins,Card"
cluster_3046,четырьмя,"четыре,NUM,Anim,Ins,Card"
cluster_3046,четырьмя,"четыре,NUM,Anim,Ins,Card"
cluster_3047,пленарное,"пленарный,ADJ,Nom,Pos,Neut,Sing"
cluster_3047,пленных,"пленный,ADJ,Anim,Acc,Pos,Plur"
cluster_3047,пленения,"пленение,NOUN,Inan,Gen,Neut,Sing"
cluster_3047,плечах,"плечо,NOUN,Inan,Loc,Neut,Plur"
cluster_3047,Пленум,"пленум,NOUN,Inan,Nom,Masc,Sing"
cluster_3047,плен,"плен,NOUN,Inan,Acc,Masc,Sing"
cluster_3047,плену,"плен,NOUN,Inan,Loc,Masc,Sing"
cluster_3048,федеративного,"федеративный,ADJ,Gen,Pos,Neut,Sing"
cluster_3048,федеративное,"федеративный,ADJ,Acc,Pos,Neut,Sing"
cluster_3049,энергетического,"энергетический,ADJ,Gen,Pos,Masc,Sing"
cluster_3049,энергетической,"энергетический,ADJ,Ins,Pos,Fem,Sing"
cluster_3050,тематическая,"тематический,ADJ,Nom,Pos,Fem,Sing"
cluster_3051,возросла,"возрасти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3051,водоросли,"водоросль,NOUN,Inan,Acc,Fem,Plur"
cluster_3051,возросли,"возрасти,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_3051,возросло,"возрасти,VERB,Perf,Neut,Ind,Sing,Past,Fin,Act"
cluster_3051,возросло,"возрасти,VERB,Perf,Neut,Ind,Sing,Past,Fin,Act"
cluster_3052,званий,"звание,NOUN,Inan,Gen,Neut,Plur"
cluster_3052,воззвание,"воззвание,NOUN,Inan,Acc,Neut,Sing"
cluster_3052,выщипывание,"выщипывание,NOUN,Inan,Nom,Neut,Sing"
cluster_3052,Накатывание,"накатывание,NOUN,Inan,Nom,Neut,Sing"
cluster_3052,звание,"звание,NOUN,Inan,Nom,Neut,Sing"
cluster_3052,звание,"звание,NOUN,Inan,Nom,Neut,Sing"
cluster_3052,звание,"звание,NOUN,Inan,Nom,Neut,Sing"
cluster_3052,звание,"звание,NOUN,Inan,Nom,Neut,Sing"
cluster_3052,звание,"звание,NOUN,Inan,Nom,Neut,Sing"
cluster_3053,болотной,"болотный,ADJ,Gen,Pos,Fem,Sing"
cluster_3053,болот,"болото,NOUN,Inan,Gen,Neut,Plur"
cluster_3053,болото,"болото,NOUN,Inan,Nom,Neut,Sing"
cluster_3053,болото,"болото,NOUN,Inan,Nom,Neut,Sing"
cluster_3053,болота,"болото,NOUN,Inan,Nom,Neut,Plur"
cluster_3053,болот,"болото,NOUN,Inan,Gen,Neut,Plur"
cluster_3054,Придаток,"придаток,NOUN,Inan,Nom,Masc,Sing"
cluster_3054,притоках,"приток,NOUN,Inan,Loc,Masc,Plur"
cluster_3054,приток,"приток,NOUN,Inan,Acc,Masc,Sing"
cluster_3054,приток,"приток,NOUN,Inan,Acc,Masc,Sing"
cluster_3054,приток,"приток,NOUN,Inan,Acc,Masc,Sing"
cluster_3055,возвратить,"возвратить,VERB,Perf,Inf,Act"
cluster_3055,возвратить,"возвратить,VERB,Perf,Inf,Act"
cluster_3056,Уральского,"уральский,ADJ,Gen,Pos,Neut,Sing"
cluster_3056,Уральским,"уральский,ADJ,Ins,Pos,Masc,Sing"
cluster_3056,Уральской,"уральский,ADJ,Gen,Pos,Fem,Sing"
cluster_3056,Уральск,"Уральск,PROPN,Inan,Nom,Masc,Sing"
cluster_3056,Уральская,"уральский,ADJ,Nom,Pos,Fem,Sing"
cluster_3057,волну,"волна,NOUN,Inan,Acc,Fem,Sing"
cluster_3057,волна,"волна,NOUN,Inan,Nom,Fem,Sing"
cluster_3057,волна,"волна,NOUN,Inan,Nom,Fem,Sing"
cluster_3057,волны,"волна,NOUN,Inan,Gen,Fem,Sing"
cluster_3057,волны,"волна,NOUN,Inan,Gen,Fem,Sing"
cluster_3057,волне,"волна,NOUN,Inan,Loc,Fem,Sing"
cluster_3057,волны,"волна,NOUN,Inan,Gen,Fem,Sing"
cluster_3058,Ве́рхний,"верхний,ADJ,Nom,Pos,Masc,Sing"
cluster_3059,встречались,"встречаться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3059,встречались,"встречаться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3059,встречались,"встречаться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3059,встречались,"встречаться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_3059,встречали,"встречать,VERB,Imp,Ind,Plur,Past,Fin,Act"
cluster_3060,Австро-Венгрия,"Австро-Венгрия,PROPN,Inan,Nom,Fem,Sing"
cluster_3060,Австро-Венгрии,"Австро-Венгрия,PROPN,Inan,Gen,Fem,Sing"
cluster_3061,бледно-зелёный,"бледно-зеленый,ADJ,Nom,Pos,Masc,Sing"
cluster_3062,сдержанного,"сдержанный,ADJ,Gen,Pos,Neut,Sing"
cluster_3062,самодержавным,"самодержавный,ADJ,Ins,Pos,Neut,Sing"
cluster_3062,Держащий,"держать,VERB,Anim,Imp,Nom,Masc,Sing,Pres,Part,Act"
cluster_3062,держа,"держать,VERB,Imp,Pres,Conv,Act"
cluster_3062,державы,"держава,NOUN,Inan,Gen,Fem,Sing"
cluster_3063,гигроскопичный,"гигроскопичный,ADJ,Nom,Pos,Masc,Sing"
cluster_3064,Георгий,"Георгий,PROPN,Anim,Nom,Masc,Sing"
cluster_3064,Георга,"Георг,PROPN,Anim,Gen,Masc,Sing"
cluster_3064,Георгия,"Георгий,PROPN,Anim,Gen,Masc,Sing"
cluster_3064,Георг,"Георг,PROPN,Anim,Nom,Masc,Sing"
cluster_3064,Георгий,"Георгий,PROPN,Anim,Nom,Masc,Sing"
cluster_3064,Санкт-Георг,"Санкт-Георг,PROPN,Anim,Nom,Masc,Sing"
cluster_3065,играет,"играть,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_3065,играет,"играть,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_3065,играет,"играть,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_3065,играет,"играть,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_3065,Играет,"играть,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_3065,играет,"играть,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_3066,разделяются,"разделяться,VERB,Imp,Ind,Plur,3,Pres,Fin,Mid"
cluster_3066,подразделяют,"подразделять,VERB,Imp,Ind,Plur,3,Pres,Fin,Act"
cluster_3066,разделяются,"разделяться,VERB,Imp,Ind,Plur,3,Pres,Fin,Mid"
cluster_3067,усыпальница,"усыпальница,NOUN,Inan,Nom,Fem,Sing"
cluster_3067,усыпальнице,"усыпальница,NOUN,Inan,Loc,Fem,Sing"
cluster_3068,ноябре,"ноябрь,NOUN,Inan,Loc,Masc,Sing"
cluster_3068,ноябре,"ноябрь,NOUN,Inan,Loc,Masc,Sing"
cluster_3068,ноябре,"ноябрь,NOUN,Inan,Loc,Masc,Sing"
cluster_3068,ноябре,"ноябрь,NOUN,Inan,Loc,Masc,Sing"
cluster_3068,ноябре,"ноябрь,NOUN,Inan,Loc,Masc,Sing"
cluster_3069,манускрипты,"манускрипт,NOUN,Inan,Nom,Masc,Plur"
cluster_3069,манускрипта,"манускрипт,NOUN,Inan,Gen,Masc,Sing"
cluster_3070,Разработчик,"разработчик,NOUN,Anim,Nom,Masc,Sing"
cluster_3070,разработчик,"разработчик,NOUN,Anim,Nom,Masc,Sing"
cluster_3070,разработчиков,"разработчик,NOUN,Anim,Gen,Masc,Plur"
cluster_3071,важность,"важность,NOUN,Inan,Acc,Fem,Sing"
cluster_3071,важность,"важность,NOUN,Inan,Acc,Fem,Sing"
cluster_3072,мероприятий,"мероприятие,NOUN,Inan,Gen,Neut,Plur"
cluster_3072,мероприятия,"мероприятие,NOUN,Inan,Nom,Neut,Plur"
cluster_3072,мероприятий,"мероприятие,NOUN,Inan,Gen,Neut,Plur"
cluster_3072,мероприятия,"мероприятие,NOUN,Inan,Nom,Neut,Plur"
cluster_3073,режиссеров,"режиссер,NOUN,Anim,Gen,Masc,Plur"
cluster_3073,режиссером,"режиссер,NOUN,Anim,Ins,Masc,Sing"
cluster_3073,режиссера,"режиссер,NOUN,Anim,Gen,Masc,Sing"
cluster_3073,режиссера,"режиссер,NOUN,Anim,Gen,Masc,Sing"
cluster_3074,ликтора,"ликтор,NOUN,Anim,Gen,Masc,Sing"
cluster_3074,ликторов,"ликтор,NOUN,Anim,Gen,Masc,Plur"
cluster_3074,Виктор,"Виктор,PROPN,Anim,Nom,Masc,Sing"
cluster_3074,Виктор,"Виктор,PROPN,Anim,Nom,Masc,Sing"
cluster_3074,Виктор,"Виктор,PROPN,Anim,Nom,Masc,Sing"
cluster_3074,Виктор,"Виктор,PROPN,Anim,Nom,Masc,Sing"
cluster_3074,Виктор,"Виктор,PROPN,Anim,Nom,Masc,Sing"
cluster_3074,Виктора,"Виктор,PROPN,Anim,Gen,Masc,Sing"
cluster_3075,автоматизацию,"автоматизация,NOUN,Inan,Acc,Fem,Sing"
cluster_3075,автоматизации,"автоматизация,NOUN,Inan,Gen,Fem,Sing"
cluster_3076,Обуховском,"обуховский,ADJ,Loc,Pos,Masc,Sing"
cluster_3076,Обуховский,"обуховский,ADJ,Inan,Acc,Pos,Masc,Sing"
cluster_3077,номинации,"номинация,NOUN,Inan,Loc,Fem,Sing"
cluster_3077,номинации,"номинация,NOUN,Inan,Loc,Fem,Sing"
cluster_3077,номинации,"номинация,NOUN,Inan,Loc,Fem,Sing"
cluster_3078,финансировалось,"финансироваться,VERB,Imp,Neut,Ind,Sing,Past,Fin,Mid"
cluster_3078,финансирования,"финансирование,NOUN,Inan,Gen,Neut,Sing"
cluster_3078,финансировалась,"финансироваться,VERB,Imp,Fem,Ind,Sing,Past,Fin,Mid"
cluster_3079,развалится,"развалиться,VERB,Perf,Ind,Sing,3,Fut,Fin,Mid"
cluster_3079,назвал,"назвать,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_3079,назвал,"назвать,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_3079,назвали,"назвать,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_3079,назвала,"назвать,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3079,назвали,"назвать,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_3079,назвали,"назвать,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_3079,развалины,"развалины,NOUN,Inan,Nom,Fem,Plur"
cluster_3079,взвалить,"взвалить,VERB,Perf,Inf,Act"
cluster_3080,военно-воздушной,"военно-воздушный,ADJ,Gen,Pos,Fem,Sing"
cluster_3080,военно-воздушные,"военно-воздушный,ADJ,Nom,Pos,Plur"
cluster_3081,Corporation,"corporation,X,Yes"
cluster_3081,Corporation,"corporation,X,Yes"
cluster_3082,Амстердама,"Амстердам,PROPN,Inan,Gen,Masc,Sing"
cluster_3082,амстердамцы,"амстердамец,NOUN,Anim,Nom,Masc,Plur"
cluster_3082,Амстердама,"Амстердам,PROPN,Inan,Gen,Masc,Sing"
cluster_3083,сближался,"сближаться,VERB,Imp,Masc,Ind,Sing,Past,Fin,Mid"
cluster_3083,сближается,"сближаться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_3084,малолетний,"малолетний,ADJ,Nom,Pos,Masc,Sing"
cluster_3084,малолетним,"малолетний,NOUN,Anim,Dat,Masc,Plur"
cluster_3085,желудочно-кишечных,"желудочно-кишечный,ADJ,Gen,Pos,Plur"
cluster_3085,желудочно-кишечном,"желудочно-кишечный,ADJ,Loc,Pos,Masc,Sing"
cluster_3086,формах,"форма,NOUN,Inan,Loc,Fem,Plur"
cluster_3086,формате,"формат,NOUN,Inan,Loc,Masc,Sing"
cluster_3086,форма,"форма,NOUN,Inan,Nom,Fem,Sing"
cluster_3086,формат,"формат,NOUN,Inan,Acc,Masc,Sing"
cluster_3086,формаций,"формация,NOUN,Inan,Gen,Fem,Plur"
cluster_3086,Дорман,"Дорман,PROPN,Anim,Nom,Masc,Sing"
cluster_3086,форма,"форма,NOUN,Inan,Nom,Fem,Sing"
cluster_3086,формализма,"формализм,NOUN,Inan,Gen,Masc,Sing"
cluster_3086,форма,"форма,NOUN,Inan,Nom,Fem,Sing"
cluster_3086,Форума,"форум,NOUN,Inan,Gen,Masc,Sing"
