cluster,form,data
cluster_6,``,"``,PUNCT,None"
cluster_-1,классическим,"классический,ADJ,Ins,Pos,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_1879,способом,"способ,NOUN,Inan,Ins,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,т.,"то,PRON,Inan,Nom,Neut,Sing"
cluster_6,е.,"быть,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_3380,тогда,"тогда,ADV,Pos"
cluster_6,",",",,PUNCT,None"
cluster_17,когда,"когда,ADV,None"
cluster_-1,стекло,"стекло,NOUN,Inan,Nom,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,оставленное,"оставить,VERB,Inan,Perf,Nom,Neut,Sing,Past,Part,Pass"
cluster_-1,охлаждаться,"охлаждаться,VERB,Imp,Inf,Mid"
cluster_6,в,"в,ADP,None"
cluster_-1,горшке,"горшок,NOUN,Inan,Loc,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_2238,потом,"потом,ADV,Pos"
cluster_196,было,"быть,AUX,Imp,Neut,Ind,Sing,Past,Fin"
cluster_-1,разбито,"разбить,VERB,Inan,Perf,Nom,Neut,Sing,Past,Short,Part,Pass"
cluster_70,на,"на,ADP,None"
cluster_860,отдельные,"отдельный,ADJ,Inan,Acc,Pos,Plur"
cluster_6166,куски,"кусок,NOUN,Inan,Acc,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_-1,Мейе,"Мейе,PROPN,Anim,Nom,Masc,Sing"
cluster_2949,полагал,"полагать,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,",",",,PUNCT,None"
cluster_303,что,"что,SCONJ,None"
cluster_95,при,"при,ADP,None"
cluster_-1,монофтонгизации,"монофтонгизация,NOUN,Inan,Loc,Fem,Sing"
cluster_-1,дифтонги,"дифтонг,NOUN,Inan,Nom,Masc,Plur"
cluster_6,*,"*,SYM,None"
cluster_-1,oɪ̯,"oɪ̯,X,Yes"
cluster_6,и,"и,CCONJ,None"
cluster_6,*,"*,SYM,None"
cluster_-1,eṷ,"eṷ,X,Yes"
cluster_520,прошли,"пройти,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_297,через,"через,ADP,None"
cluster_6167,стадии,"стадия,NOUN,Inan,Loc,Fem,Sing"
cluster_6,*,"*,SYM,None"
cluster_-1,eɪ̯,"eɪ̯,X,Yes"
cluster_6,и,"и,CCONJ,None"
cluster_6,*,"*,SYM,None"
cluster_-1,joṷ,"joṷ,X,Yes"
cluster_2986,соответственно,"соответственно,ADV,Pos"
cluster_6,.,".,PUNCT,None"
cluster_-1,Живот,"живот,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,умеренно,"умеренно,ADV,Pos"
cluster_-1,подтянут,"подтянуть,VERB,Inan,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_6,.,".,PUNCT,None"
cluster_-1,Му́ромцево,"Муромцево,PROPN,Inan,Nom,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_3804,посёлок,"поселок,NOUN,Inan,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_106,центр,"центр,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,Муромцевского,"муромцевский,ADJ,Gen,Pos,Neut,Sing"
cluster_406,сельского,"сельский,ADJ,Gen,Pos,Neut,Sing"
cluster_407,поселения,"поселение,NOUN,Inan,Gen,Neut,Sing"
cluster_-1,Судогодского,"судогодский,ADJ,Gen,Pos,Masc,Sing"
cluster_488,района,"район,NOUN,Inan,Gen,Masc,Sing"
cluster_-1,Владимирской,"владимирский,ADJ,Gen,Pos,Fem,Sing"
cluster_154,области,"область,NOUN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_5684,Решением,"решение,NOUN,Inan,Ins,Neut,Sing"
cluster_3801,Новгородского,"новгородский,ADJ,Gen,Pos,Masc,Sing"
cluster_-1,облисполкома,"облисполком,NOUN,Inan,Gen,Masc,Sing"
cluster_52,от,"от,ADP,None"
cluster_6,9,"9,ADJ,Gen,Pos,Neut,Sing"
cluster_3368,марта,"март,NOUN,Inan,Gen,Masc,Sing"
cluster_3196,1971,"1971,ADJ,Gen,Pos,Masc,Sing"
cluster_6,г,"г,NOUN,Inan,Loc,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_1654,No,"no,NOUN,None"
cluster_4400,108,"108,NUM,Nom,Card"
cluster_106,центр,"центр,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,Осиповского,"осиповский,ADJ,Gen,Pos,Masc,Sing"
cluster_3538,сельсовета,"сельсовет,NOUN,Inan,Gen,Masc,Sing"
cluster_119,был,"быть,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_3740,перенесён,"перенести,VERB,Inan,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_245,из,"из,ADP,None"
cluster_3491,деревни,"деревня,NOUN,Inan,Gen,Fem,Sing"
cluster_-1,Осипово,"Осипово,PROPN,Inan,Gen,Neut,Sing"
cluster_6,в,"в,ADP,None"
cluster_3804,посёлок,"поселок,NOUN,Inan,Nom,Masc,Sing"
cluster_95,при,"при,ADP,None"
cluster_312,станции,"станция,NOUN,Inan,Dat,Fem,Sing"
cluster_-1,Абросово,"Абросово,PROPN,Inan,Loc,Neut,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_1838,деревня,"деревня,NOUN,Inan,Nom,Fem,Sing"
cluster_1329,стала,"стать,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_368,относится,"относиться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_6,к,"к,ADP,None"
cluster_-1,Абросовскому,"абросовский,ADJ,Dat,Pos,Masc,Sing"
cluster_4845,сельсовету,"сельсовет,NOUN,Inan,Dat,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_189,За,"за,ADP,None"
cluster_878,годы,"год,NOUN,Inan,Acc,Masc,Plur"
cluster_148,войны,"война,NOUN,Inan,Gen,Fem,Sing"
cluster_-1,погибло,"погибнуть,VERB,Perf,Neut,Ind,Sing,Past,Fin,Act"
cluster_74,около,"около,ADP,None"
cluster_2099,девяти,"девять,NUM,Gen,Card"
cluster_-1,десятых,"десятый,ADJ,Gen,Pos,Plur"
cluster_1439,основных,"основной,ADJ,Gen,Pos,Plur"
cluster_-1,лесных,"лесной,ADJ,Gen,Pos,Plur"
cluster_-1,богатств,"богатство,NOUN,Inan,Gen,Neut,Plur"
cluster_-1,лесопарка,"лесопарк,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,3а,"3а,ADP,None"
cluster_209,первые,"первый,ADJ,Inan,Acc,Pos,Plur"
cluster_3945,послевоенные,"послевоенный,ADJ,Inan,Acc,Pos,Plur"
cluster_6168,десять,"десять,NUM,Acc,Card"
cluster_624,лет,"год,NOUN,Inan,Gen,Masc,Plur"
cluster_-1,посадки,"посадка,NOUN,Inan,Nom,Fem,Plur"
cluster_215,были,"быть,AUX,Imp,Ind,Plur,Past,Fin"
cluster_-1,произведены,"произвести,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_70,на,"на,ADP,None"
cluster_1400,площади,"площадь,NOUN,Inan,Loc,Fem,Sing"
cluster_3788,53,"53,NUM,Inan,Nom,Card"
cluster_490,гектара,"гектар,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_4257,Реакция,"реакция,NOUN,Inan,Nom,Fem,Sing"
cluster_-1,Дильса,"Дильс,PROPN,Anim,Gen,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_-1,Альдера,"Альдер,PROPN,Anim,Gen,Masc,Sing"
cluster_-1,гексахлорциклопентадиена,"гексахлорциклопентадиен,NOUN,Inan,Gen,Masc,Sing"
cluster_6,с,"с,ADP,None"
cluster_-1,избытком,"избыток,NOUN,Inan,Ins,Masc,Sing"
cluster_-1,норборнадиена,"норборнадиен,NOUN,Inan,Gen,Masc,Sing"
cluster_95,при,"при,ADP,None"
cluster_889,100,"100,NUM,Acc,Card"
cluster_6,°,"°,SYM,None"
cluster_6,С,"с,ADP,None"
cluster_1117,является,"являться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_754,основным,"основной,ADJ,Ins,Pos,Masc,Sing"
cluster_1879,способом,"способ,NOUN,Inan,Ins,Masc,Sing"
cluster_2122,получения,"получение,NOUN,Inan,Gen,Neut,Sing"
cluster_-1,альдрина,"альдрин,NOUN,Inan,Gen,Masc,Sing"
cluster_6,:,":,PUNCT,None"
cluster_-1,Сойер,"Сойер,PROPN,Anim,Nom,Masc,Sing"
cluster_3677,утверждает,"утверждать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_6,",",",,PUNCT,None"
cluster_303,что,"что,SCONJ,None"
cluster_5088,Кейт,"Кейт,PROPN,Anim,Nom,Fem,Sing"
cluster_6,с,"с,ADP,None"
cluster_113,ним,"он,PRON,Ins,Masc,Sing,3"
cluster_6,",",",,PUNCT,None"
cluster_5459,Ричард,"Ричард,PROPN,Anim,Nom,Masc,Sing"
cluster_-1,спрашивает,"спрашивать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_6,",",",,PUNCT,None"
cluster_1117,является,"являться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_1719,ли,"ли,PART,None"
cluster_-1,мальчик,"мальчик,NOUN,Anim,Nom,Masc,Sing"
cluster_-1,Бенджамином,"Бенджамин,PROPN,Anim,Ins,Masc,Sing"
cluster_-1,Лайнусом,"Лайнус,PROPN,Anim,Ins,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Индийский,"индийский,ADJ,Nom,Pos,Masc,Sing"
cluster_3073,океан,"океан,NOUN,Inan,Nom,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_713,третий,"третий,ADJ,Nom,Pos,Masc,Sing"
cluster_225,по,"по,ADP,None"
cluster_5306,размеру,"размер,NOUN,Inan,Dat,Masc,Sing"
cluster_3073,океан,"океан,NOUN,Inan,Nom,Masc,Sing"
cluster_3012,Земли,"земля,NOUN,Inan,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,покрывающий,"покрывать,VERB,Inan,Imp,Nom,Masc,Sing,Pres,Part,Act"
cluster_74,около,"около,ADP,None"
cluster_71,20,"20,NUM,Gen,Card"
cluster_6,%,"процент-знак,SYM,None"
cluster_149,её,"ее,DET,None"
cluster_-1,водной,"водный,ADJ,Gen,Pos,Fem,Sing"
cluster_2307,поверхности,"поверхность,NOUN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Необходимое,"необходимый,ADJ,Acc,Pos,Neut,Sing"
cluster_-1,снаряжение,"снаряжение,NOUN,Inan,Acc,Neut,Sing"
cluster_-1,спасли,"спасти,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_6,",",",,PUNCT,None"
cluster_582,без,"без,ADP,None"
cluster_659,воды,"вода,NOUN,Inan,Gen,Fem,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_2961,продуктов,"продукт,NOUN,Inan,Gen,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_70,На,"на,ADP,None"
cluster_-1,оборотной,"оборотный,ADJ,Loc,Pos,Fem,Sing"
cluster_1399,стороне,"сторона,NOUN,Inan,Loc,Fem,Sing"
cluster_-1,бант,"бант,NOUN,Inan,Nom,Masc,Sing"
cluster_37,имеет,"иметь,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_5775,приспособление,"приспособление,NOUN,Inan,Acc,Neut,Sing"
cluster_233,для,"для,ADP,None"
cluster_-1,крепления,"крепление,NOUN,Inan,Gen,Neut,Sing"
cluster_6,к,"к,ADP,None"
cluster_3017,одежде,"одежда,NOUN,Inan,Dat,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_1304,частности,"частность,NOUN,Inan,Loc,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_18,он,"он,PRON,Nom,Masc,Sing,3"
cluster_-1,варьирует,"варьировать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_225,по,"по,ADP,None"
cluster_247,форме,"форма,NOUN,Inan,Dat,Fem,Sing"
cluster_-1,сечения,"сечение,NOUN,Inan,Gen,Neut,Sing"
cluster_-1,пластинки,"пластинка,NOUN,Inan,Gen,Fem,Sing"
cluster_6169,листа,"лист,NOUN,Inan,Gen,Masc,Sing"
cluster_52,от,"от,ADP,None"
cluster_-1,плоской,"плоский,ADJ,Gen,Pos,Fem,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,килеватой,"килеватый,ADJ,Gen,Pos,Fem,Sing"
cluster_63,до,"до,ADP,None"
cluster_-1,желобчатой,"желобчатый,ADJ,Gen,Pos,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_225,по,"по,ADP,None"
cluster_-1,ширине,"ширина,NOUN,Inan,Dat,Fem,Sing"
cluster_6169,листа,"лист,NOUN,Inan,Gen,Masc,Sing"
cluster_52,от,"от,ADP,None"
cluster_6,2,"2,NUM,Inan,Nom,Masc,Sing,Card"
cluster_6,(,"(,PUNCT,None"
cluster_6,3,"3,NUM,Inan,Acc,Card"
cluster_6,),"),PUNCT,None"
cluster_63,до,"до,ADP,None"
cluster_6,5,"5,NUM,Nom,Card"
cluster_6,(,"(,PUNCT,None"
cluster_6,8,"8,NUM,Nom,Card"
cluster_6,--,"--,PUNCT,None"
cluster_1173,10,"10,NUM,Gen,Card"
cluster_6,),"),PUNCT,None"
cluster_75,мм,"мм,ADJ,Nom,Pos,Neut,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_225,по,"по,ADP,None"
cluster_1214,степени,"степень,NOUN,Inan,Dat,Fem,Sing"
cluster_-1,отклонённости,"отклоненность,NOUN,Inan,Gen,Fem,Sing"
cluster_-1,зрелых,"зрелый,ADJ,Gen,Pos,Plur"
cluster_-1,мешочков,"мешочек,NOUN,Inan,Gen,Masc,Plur"
cluster_52,от,"от,ADP,None"
cluster_3974,оси,"ось,NOUN,Inan,Gen,Fem,Sing"
cluster_-1,колоска,"колосок,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_45,Позже,"позже,ADV,Cmp"
cluster_6,",",",,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_2687,середине,"середина,NOUN,Inan,Loc,Fem,Sing"
cluster_92,апреля,"апрель,NOUN,Inan,Gen,Masc,Sing"
cluster_5433,1911,"1911,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_70,на,"на,ADP,None"
cluster_6,I,"I,ADJ,Gen,Pos,Masc,Sing"
cluster_-1,Кубанском,"кубанский,ADJ,Loc,Pos,Masc,Sing"
cluster_747,съезде,"съезд,NOUN,Inan,Loc,Masc,Sing"
cluster_-1,врачей,"врач,NOUN,Anim,Gen,Masc,Plur"
cluster_5374,выступал,"выступать,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,с,"с,ADP,None"
cluster_755,докладом,"доклад,NOUN,Inan,Ins,Masc,Sing"
cluster_70,на,"на,ADP,None"
cluster_2337,данную,"данный,ADJ,Acc,Pos,Fem,Sing"
cluster_3258,тему,"тема,NOUN,Inan,Acc,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_1861,2003,"2003,ADJ,Loc,Pos,Masc,Sing"
cluster_6,г.,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_1494,день,"день,NOUN,Inan,Acc,Masc,Sing"
cluster_866,города,"город,NOUN,Inan,Gen,Masc,Sing"
cluster_-1,Сестрорецка,"Сестрорецк,PROPN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_1176,честь,"честь,NOUN,Inan,Acc,Fem,Sing"
cluster_4023,Героя,"герой,NOUN,Anim,Gen,Masc,Sing"
cluster_6170,установлена,"установить,VERB,Inan,Perf,Nom,Fem,Sing,Past,Short,Part,Pass"
cluster_-1,стела,"стела,NOUN,Inan,Nom,Fem,Sing"
cluster_70,на,"на,ADP,None"
cluster_4908,улице,"улица,NOUN,Inan,Loc,Fem,Sing"
cluster_6171,Борисова,"Борисова,PROPN,Anim,Nom,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,``,"``,PUNCT,None"
cluster_18,Он,"он,PRON,Nom,Masc,Sing,3"
cluster_-1,расходовал,"расходовать,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,",",",,PUNCT,None"
cluster_6,--,"--,PUNCT,None"
cluster_964,пишет,"писать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_-1,Радек,"Радек,PROPN,Anim,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,--,"--,PUNCT,None"
cluster_4175,значительные,"значительный,ADJ,Nom,Pos,Plur"
cluster_4197,деньги,"деньги,NOUN,Inan,Nom,Fem,Plur"
cluster_70,на,"на,ADP,None"
cluster_343,ряд,"ряд,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,социал-демократических,"социал-демократический,ADJ,Gen,Pos,Plur"
cluster_-1,издательств,"издательство,NOUN,Inan,Gen,Neut,Plur"
cluster_6,",",",,PUNCT,None"
cluster_56,но,"но,CCONJ,None"
cluster_750,сам,"сам,ADJ,Nom,Pos,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_840,них,"они,PRON,Acc,Plur,3"
cluster_981,участия,"участие,NOUN,Inan,Gen,Neut,Sing"
cluster_26,не,"не,PART,Neg"
cluster_5205,принимал,"принимать,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,:,":,PUNCT,None"
cluster_5449,политически,"политически,ADV,Pos"
cluster_18,он,"он,PRON,Nom,Masc,Sing,3"
cluster_3025,совершенно,"совершенно,ADV,Pos"
cluster_-1,опустился,"опуститься,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_6,.,".,PUNCT,None"
cluster_-1,Слим,"Слим,PROPN,Anim,Nom,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,Табби,"Табби,PROPN,Anim,Nom,Masc,Sing"
cluster_4052,пытаются,"пытаться,VERB,Imp,Ind,Plur,3,Pres,Fin,Mid"
cluster_-1,сообщить,"сообщить,VERB,Perf,Inf,Act"
cluster_-1,Скотланд,"скотланд,PROPN,Inan,Nom,Masc,Sing"
cluster_6,-,"-,PUNCT,None"
cluster_-1,Ярду,"ярд,NOUN,Inan,Dat,Masc,Sing"
cluster_14,об,"об,ADP,None"
cluster_-1,опасном,"опасный,ADJ,Loc,Pos,Masc,Sing"
cluster_-1,учёном,"ученый,NOUN,Anim,Loc,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_56,но,"но,CCONJ,None"
cluster_1057,им,"они,PRON,Dat,Plur,3"
cluster_4591,никто,"никто,PRON,Anim,Nom,Masc,Sing"
cluster_26,не,"не,PART,Neg"
cluster_-1,верит,"верить,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_6,.,".,PUNCT,None"
cluster_1015,Так,"так,ADV,Pos"
cluster_6,в,"в,ADP,None"
cluster_2687,середине,"середина,NOUN,Inan,Loc,Fem,Sing"
cluster_1450,1970,"1970,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_105,группа,"группа,NOUN,Inan,Nom,Fem,Sing"
cluster_-1,обрела,"обрести,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_-1,неоценимого,"неоценимый,ADJ,Anim,Acc,Pos,Masc,Sing"
cluster_-1,ментора,"ментор,NOUN,Anim,Acc,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,помощника,"помощник,NOUN,Anim,Acc,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_1702,Учился,"учиться,VERB,Imp,Masc,Ind,Sing,Past,Fin,Mid"
cluster_6,в,"в,ADP,None"
cluster_-1,Уппсальском,"уппсальский,ADJ,Loc,Pos,Masc,Sing"
cluster_2872,университете,"университет,NOUN,Inan,Loc,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Юморина,"Юморина,PROPN,Inan,Nom,Fem,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_2290,фестиваль,"фестиваль,NOUN,Inan,Nom,Masc,Sing"
cluster_2013,юмора,"юмор,NOUN,Inan,Gen,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,сатиры,"сатира,NOUN,Inan,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_4545,ежегодно,"ежегодно,ADV,Pos"
cluster_1485,проводимый,"проводить,VERB,Inan,Imp,Nom,Masc,Sing,Pres,Part,Pass"
cluster_6,1,"1,NUM,None"
cluster_92,апреля,"апрель,NOUN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_-1,Одессе,"Одесса,PROPN,Inan,Loc,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_1374,Код,"код,NOUN,Inan,Nom,Masc,Sing"
cluster_1375,КОАТУУ,"КОАТУУ,PROPN,Inan,Gen,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_-1,6522187505,"6522187505,NUM,Nom,Card"
cluster_6,.,".,PUNCT,None"
cluster_-1,140,"140,NUM,None"
cluster_6,-,"-,PUNCT,None"
cluster_75,мм,"мм,ADJ,Nom,Pos,Neut,Sing"
cluster_6,/,"/,SYM,None"
cluster_2575,50,"50,NUM,Loc,Card"
cluster_1462,орудие,"орудие,NOUN,Inan,Nom,Neut,Sing"
cluster_4909,Тип,"тип,NOUN,Inan,Nom,Masc,Sing"
cluster_6,3,"3,NUM,Inan,Acc,Card"
cluster_6,--,"--,PUNCT,None"
cluster_4945,японское,"японский,ADJ,Nom,Pos,Neut,Sing"
cluster_870,морское,"морской,ADJ,Nom,Pos,Neut,Sing"
cluster_1462,орудие,"орудие,NOUN,Inan,Nom,Neut,Sing"
cluster_-1,1920х,"1920й,ADJ,Gen,Pos,Plur"
cluster_6,",",",,PUNCT,None"
cluster_-1,1940х,"1940й,ADJ,Gen,Pos,Plur"
cluster_1328,годов,"год,NOUN,Inan,Gen,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_189,За,"за,ADP,None"
cluster_-1,головкой,"головка,NOUN,Inan,Ins,Fem,Sing"
cluster_-1,самонаведения,"самонаведение,NOUN,Inan,Gen,Neut,Sing"
cluster_668,находится,"находиться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_-1,осколочно-фугасная,"осколочно-фугасный,ADJ,Nom,Pos,Fem,Sing"
cluster_331,боевая,"боевой,ADJ,Nom,Pos,Fem,Sing"
cluster_102,часть,"часть,NOUN,Inan,Nom,Fem,Sing"
cluster_2399,общей,"общий,ADJ,Loc,Pos,Fem,Sing"
cluster_-1,массой,"масса,NOUN,Inan,Ins,Fem,Sing"
cluster_486,70,"70,ADJ,Nom,Pos,Plur"
cluster_491,кг,"кг,NOUN,Inan,Acc,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_1243,последнем,"последний,ADJ,Loc,Pos,Masc,Sing"
cluster_-1,куплете,"куплет,NOUN,Inan,Loc,Masc,Sing"
cluster_4182,рассказывается,"рассказываться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_2643,про,"про,ADP,None"
cluster_-1,женщину,"женщина,NOUN,Anim,Acc,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,у,"у,ADP,None"
cluster_917,которой,"который,PRON,Inan,Gen,Fem,Sing"
cluster_311,все,"весь,DET,Inan,Acc,Plur"
cluster_-1,любовники,"любовник,NOUN,Anim,Nom,Masc,Plur"
cluster_215,были,"быть,AUX,Imp,Ind,Plur,Past,Fin"
cluster_-1,несовершеннолетними,"несовершеннолетний,ADJ,Ins,Pos,Plur"
cluster_6,.,".,PUNCT,None"
cluster_6,1,"1,NUM,None"
cluster_3368,марта,"март,NOUN,Inan,Gen,Masc,Sing"
cluster_529,2009,"2009,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_46,вышел,"выйти,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_-1,десятый,"десятый,ADJ,Nom,Pos,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,февральский,"февральский,ADJ,Nom,Pos,Masc,Sing"
cluster_-1,отчёт,"отчет,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,Crysis,"crysis,X,Yes"
cluster_-1,Monthly,"monthly,X,Yes"
cluster_-1,Update,"update,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_205,котором,"который,PRON,Inan,Loc,Masc,Sing"
cluster_-1,подводились,"подводиться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_-1,итоги,"итог,NOUN,Inan,Nom,Masc,Plur"
cluster_906,месяца,"месяц,NOUN,Inan,Gen,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_5359,награды,"награда,NOUN,Inan,Acc,Fem,Plur"
cluster_6,",",",,PUNCT,None"
cluster_5400,турниры,"турнир,NOUN,Inan,Nom,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_3476,события,"событие,NOUN,Inan,Nom,Neut,Plur"
cluster_6,и,"и,CCONJ,None"
cluster_6,т.,"то,PRON,Inan,Nom,Neut,Sing"
cluster_6,д,"далее,ADV,Yes"
cluster_6,.,".,PUNCT,None"
cluster_6,),"),PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_6,а,"а,CCONJ,None"
cluster_324,также,"также,PART,None"
cluster_2178,вновь,"вновь,ADV,Pos"
cluster_196,было,"быть,AUX,Imp,Neut,Ind,Sing,Past,Fin"
cluster_-1,упомянуто,"упомянуть,VERB,Inan,Perf,Nom,Neut,Sing,Past,Short,Part,Pass"
cluster_6,о,"о,ADP,None"
cluster_-1,продолжении,"продолжение,NOUN,Inan,Loc,Neut,Sing"
cluster_2484,разработки,"разработка,NOUN,Inan,Gen,Fem,Sing"
cluster_512,редактора,"редактор,NOUN,Inan,Gen,Masc,Sing"
cluster_4296,уровней,"уровень,NOUN,Inan,Dat,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_3431,Стоимость,"стоимость,NOUN,Inan,Nom,Fem,Sing"
cluster_181,его,"его,DET,None"
cluster_282,составила,"составить,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3963,1000,"1000,NUM,Acc,Card"
cluster_803,долларов,"доллар,NOUN,Inan,Gen,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_-1,съемки,"съемка,NOUN,Inan,Nom,Fem,Plur"
cluster_215,были,"быть,AUX,Imp,Ind,Plur,Past,Fin"
cluster_-1,закончены,"закончить,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_189,за,"за,ADP,None"
cluster_6,4,"4,ADJ,Gen,Pos,Neut,Sing"
cluster_1918,дня,"день,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_503,августе,"август,NOUN,Inan,Loc,Masc,Sing"
cluster_165,2011,"2011,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
